Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
15242,27,2.0,74.18779832776931,1.8136659670439608,1.0,5,1.0,1977,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
437,58,1.0,37.67117141993681,20.517963185359136,9.0,9,12.0,1965,0.050755569,B,B,24,5469,1,145.0,0,1,B
5113,41,1.0,40.83976184730634,21.01303218683933,7.0,5,14.0,2004,0.175054867,B,B,36,10055,3,1156.141153081511,1,0,B
9286,3,1.0,34.74345696404944,19.77211048020402,6.0,5,9.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B
11580,84,2.0,46.14046799469262,31.69083138553465,5.0,8,12.0,1970,0.149666373,B,B,22,4789,2,4087.0,4,1,B
7391,9,2.0,58.29963611504072,31.49205101443953,9.0,7,14.0,2008,0.31019913,B,B,11,2748,1,1156.141153081511,0,0,B
2175,67,1.0,39.477852282587726,24.18916845339972,6.0,5,9.0,1978,0.100455735,B,B,43,7227,0,1156.141153081511,1,6,A
6194,56,1.0,40.102469685330966,18.523336171759357,8.0,3,17.0,1986,0.0,B,B,23,5067,4,1156.141153081511,2,6,B
10614,27,1.0,44.25499476053788,37.29680817299057,1.0,3,1.0,1977,0.211401214,B,B,9,1892,0,1156.141153081511,0,1,B
11716,44,1.0,38.68680813074875,21.37648572190394,7.0,4,14.0,2005,0.232205084,B,B,24,4860,1,80.0,0,3,B
5767,79,2.0,48.54572333459649,32.582038529840226,8.0,5,12.0,1971,0.307466659,B,A,30,5048,9,325.0,2,5,B
9935,27,2.0,42.25201301780088,43.12578733042585,10.0,15,17.0,2018,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
12215,61,3.0,65.82849495054819,41.96699798437575,8.0,14,12.0,1984,0.300322518,B,B,52,10311,6,1156.141153081511,1,9,B
10686,40,2.0,49.63912673136277,33.59330479506131,5.0,6,5.0,1962,0.210473241,B,B,11,2398,2,1994.0,3,0,B
11360,27,3.0,80.73977136034544,44.30166613225831,11.0,5,17.0,2007,0.07542368,B,B,11,3097,0,1156.141153081511,0,0,B
16732,25,2.0,62.64144269941148,37.29680817299057,1.0,20,22.0,1977,0.069753361,B,B,53,13670,4,1156.141153081511,1,11,B
6339,8,1.0,42.72502375162371,20.4397494705691,7.0,2,14.0,2010,0.43788524,B,B,23,5735,3,1084.0,0,5,B
15301,107,2.0,39.77720097603597,25.89793944019036,5.0,4,9.0,1966,0.174739084,B,B,17,3379,9,100.0,0,3,B
5128,66,3.0,76.99803337561625,49.2076523980588,8.0,3,5.0,1961,0.161975568,B,A,31,7010,5,4508.0,3,7,B
6293,90,2.0,46.41624375131536,32.73083579903852,5.0,5,5.0,1965,0.265088676,B,B,37,5288,0,1937.0,3,2,B
7781,92,1.0,37.91472329839142,20.59454126952537,7.0,11,17.0,2014,0.460556389,B,B,20,4386,14,1156.141153081511,1,5,B
1525,34,3.0,74.90655619752668,46.59000831886104,10.0,12,17.0,1993,0.069753361,B,B,53,13670,4,1156.141153081511,1,11,B
15472,1,2.0,77.50671396453394,37.29680817299057,12.0,3,22.0,1977,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
14907,130,4.0,116.56493261709936,75.04516224181378,10.0,5,9.0,1960,0.21843974,B,B,21,4472,6,1450.0,4,7,A
12969,27,1.0,45.42293117687234,20.360873410249077,1.0,3,4.0,1977,0.01405792,B,B,1,290,0,1156.141153081511,0,0,B
16384,1,2.0,52.77367106330114,52.91072182441317,10.0,6,17.0,2017,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
11567,0,3.0,108.85132541371472,53.42705095786825,13.0,20,19.0,2012,0.006076152,B,B,30,5285,0,645.0,6,6,B
3053,13,2.0,60.13069105329036,36.15545735005247,10.0,10,14.0,1998,0.090799103,B,B,74,19083,2,1156.141153081511,5,15,B
15738,129,1.0,42.76529160153119,17.890622860343804,8.0,7,22.0,2012,0.020741326,B,B,24,5613,5,1340.0,2,5,B
3174,13,4.0,96.25953781643494,63.847681300825606,10.0,6,10.0,1996,0.090799103,B,B,74,19083,2,1156.141153081511,5,15,B
2861,98,2.0,48.61217620613429,33.7851576116225,5.0,4,5.0,1966,0.195781053,B,B,23,5212,6,1156.141153081511,3,2,B
5968,23,1.0,28.57119049227769,29.40338105783641,0.0,12,17.0,2014,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
12735,99,2.0,54.48433771439975,52.49794185753584,9.0,3,12.0,1976,0.033493708,B,B,66,10573,1,1322.0,3,8,B
5271,52,1.0,40.730265125879136,20.32069682321519,8.0,19,17.0,1989,0.371148999,B,B,34,7065,1,750.0,2,5,B
8354,62,2.0,62.5937866412943,59.78684445263104,10.0,1,16.0,1981,0.002211665,B,B,39,7614,3,1156.141153081511,1,5,A
4891,18,3.0,63.24806887308125,41.88273528864454,7.0,9,14.0,1987,0.0,B,B,30,5562,0,1156.141153081511,0,5,A
244,1,2.0,75.43590521864608,37.29680817299057,0.0,7,0.0,1977,0.014580716,B,B,3,760,1,1156.141153081511,0,0,B
10890,11,2.0,57.16785372355168,34.85828654030224,8.0,8,14.0,2006,0.0001696759999999,B,B,36,5992,0,1156.141153081511,1,1,B
13270,9,3.0,80.59947151905445,37.29680817299057,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
1720,44,2.0,43.21497110263211,27.39620527276605,5.0,3,5.0,1966,0.232205084,B,B,24,4860,1,80.0,0,3,B
5863,23,1.0,41.84689698611122,41.48014409045096,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,1156.141153081511,0,2,B
1506,17,3.0,126.52503365285676,128.23007768938714,12.0,8,15.0,2014,0.093442564,B,B,23,4635,5,3300.0,2,4,B
3576,121,3.0,78.98523475549227,49.73110360218611,10.0,3,14.0,1998,0.212515361,B,B,19,3293,16,628.0,3,7,B
14572,6,3.0,82.78539543057235,37.29680817299057,0.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15188,31,1.0,55.065799780626186,25.212095644522,10.0,24,40.0,2015,0.151346216,B,A,32,5889,10,830.0,4,1,B
10352,73,3.0,68.97055564689411,46.823889756138286,7.0,5,5.0,1928,0.042031587,B,B,37,6856,84,1940.0,2,5,B
1566,29,1.0,31.498954134362425,17.640667056609907,6.0,6,9.0,1977,0.069660344,B,B,31,6119,4,1156.141153081511,1,2,B
13734,1,1.0,46.16472014006946,37.29680817299057,1.0,4,24.0,1977,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
12775,96,1.0,39.319723211685655,19.763375307621967,8.0,3,14.0,2011,0.041116354,B,B,53,14892,4,1156.141153081511,1,4,B
5461,155,4.0,86.9559525934521,63.159807766887255,6.0,4,6.0,1938,0.042307271,B,B,17,2810,9,4849.0,3,6,B
5083,46,3.0,61.4500959344176,46.41000518792711,6.0,8,9.0,1967,0.0,B,B,47,11319,0,1145.0,3,5,B
12736,9,3.0,89.2439640308897,45.99828585634443,10.0,16,22.0,1987,0.136244425,B,B,11,2370,0,1156.141153081511,0,1,B
13572,30,2.0,63.73875024628544,49.44228838387225,10.0,3,15.0,2014,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2359,53,2.0,60.73449830521805,42.793560850180576,10.0,17,24.0,2020,0.049637257,B,B,34,7759,0,229.0,1,3,B
16520,1,2.0,66.19336792888153,37.29680817299057,10.0,5,22.0,2018,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
14799,11,3.0,66.16227439518832,46.75020253356257,9.0,9,12.0,1968,0.038692987,B,B,28,6533,1,1015.0,2,5,B
3285,27,1.0,37.36832905517467,37.29680817299057,1.0,23,22.0,2017,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
5132,6,1.0,39.35238606819616,37.29680817299057,1.0,12,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
8496,128,1.0,38.3653201442884,15.960955260497808,9.0,13,17.0,1995,0.0,B,B,27,4798,0,30.0,2,8,B
11385,148,1.0,37.66882653105834,19.45616350404436,9.0,10,12.0,1970,0.313924552,B,B,22,4625,11,3855.0,2,10,B
7340,1,3.0,87.40219912451137,85.42636483159407,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
16775,27,2.0,76.89588810574809,40.96515745125488,12.0,10,12.0,2014,0.051815435,B,B,5,1227,0,1156.141153081511,0,0,B
2203,27,1.0,51.23600370481699,37.29680817299057,0.0,10,0.0,1977,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
15958,124,3.0,63.287292581639,41.78444590706794,8.0,9,9.0,1978,0.16909109,B,B,19,3856,10,1156.141153081511,2,5,B
9477,27,1.0,36.61937467826312,37.29680817299057,8.0,16,25.0,2017,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
14421,37,3.0,61.67806512760394,45.480698397568375,5.0,7,9.0,1975,0.127811589,B,B,28,7287,5,320.0,1,3,B
2689,143,3.0,69.85035822295137,47.45914633760978,9.0,5,16.0,1980,0.049863387,B,B,18,3746,9,75.0,3,1,B
5299,96,3.0,82.53705150415196,48.58235360588142,10.0,4,14.0,2004,0.041116354,B,B,53,14892,4,1156.141153081511,1,4,B
12952,37,2.0,50.28006173696672,35.08136678884241,8.0,8,14.0,1974,0.127811589,B,B,28,7287,5,320.0,1,3,B
554,62,1.0,45.13309684365087,18.20395548531157,11.0,4,17.0,2016,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
10478,6,3.0,80.9861042067384,77.53481112705556,1.0,10,1.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B
422,69,2.0,57.18489954699714,36.72360168155123,9.0,8,16.0,1982,0.000991363,B,B,33,6783,3,1156.141153081511,1,9,B
5919,23,2.0,48.76525938937736,37.29680817299057,1.0,4,12.0,1977,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
11746,66,2.0,42.30313816263457,27.327735130197315,5.0,4,5.0,1962,0.161975568,B,A,31,7010,5,4508.0,3,7,B
4334,23,1.0,31.27948592983815,37.29680817299057,1.0,12,1.0,1977,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
3218,38,1.0,47.9813246694989,37.29680817299057,1.0,8,17.0,2015,0.060753049,B,B,15,2787,2,520.0,0,7,B
7675,47,2.0,47.09561396179439,31.202991963747028,8.0,10,12.0,1970,0.298204575,B,B,16,4048,3,1156.141153081511,1,3,B
5405,21,1.0,43.103813869248846,21.23475609332882,8.0,3,17.0,2006,0.194489265,B,B,47,8004,3,125.0,3,5,B
10691,23,3.0,104.15151303459466,37.29680817299057,1.0,19,25.0,1977,0.075778755,B,B,6,1437,3,1156.141153081511,0,2,B
10010,58,3.0,89.86859836253548,87.4593218011169,0.0,9,0.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
13106,93,3.0,66.5153415466758,48.178475963054034,5.0,1,9.0,1973,0.521867054,B,B,25,6149,0,1156.141153081511,0,0,B
7622,107,2.0,60.91875982885984,34.824602414519966,8.0,22,23.0,2011,0.050272014,B,B,21,4231,14,1020.0,0,3,B
14661,27,2.0,67.47021920374242,32.28464194468871,1.0,5,1.0,1977,0.017647053,B,B,2,469,0,1156.141153081511,0,0,B
6490,44,3.0,71.47514454957863,48.3754810832277,6.0,13,12.0,1981,0.232205084,B,B,24,4860,1,80.0,0,3,B
16220,82,3.0,70.98756330278698,49.74822152548919,7.0,13,16.0,1986,0.037316452,B,B,32,6748,93,562.0,4,10,B
6929,12,3.0,81.85000518150925,45.896615288923634,10.0,8,14.0,1996,0.090799103,B,B,74,19083,2,1156.141153081511,5,15,B
3191,91,3.0,66.35462195018826,48.75905593327922,9.0,8,12.0,1976,0.333891544,B,B,30,6564,1,1156.141153081511,0,0,B
1676,17,2.0,55.298609010628574,33.18096139518532,9.0,14,16.0,1981,0.0,B,B,18,3374,5,620.0,1,2,B
8316,6,1.0,38.3333285687248,37.29680817299057,0.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
5688,45,2.0,73.10887638981626,37.29680817299057,1.0,8,17.0,2014,0.195781053,B,B,23,5212,6,1156.141153081511,3,2,B
2392,9,3.0,78.68034437272391,44.54847497197399,10.0,6,17.0,1993,0.069753361,B,B,53,13670,4,1156.141153081511,1,11,B
8596,47,2.0,48.11315961694912,30.408247218629988,5.0,9,9.0,1978,0.101872465,B,B,23,4583,3,1156.141153081511,3,3,B
8696,62,2.0,103.86554188361816,37.29680817299057,1.0,10,1.0,2014,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
635,34,1.0,33.74211915240898,33.33656548978688,1.0,16,1.0,2018,0.069753361,B,B,53,13670,4,1156.141153081511,1,11,B
1658,78,1.0,32.37262587105627,22.618148825210728,6.0,6,12.0,1970,0.092290642,B,B,21,4346,2,165.0,1,2,B
15323,131,2.0,49.957746482178536,32.708735809962754,7.0,10,9.0,1964,0.0,B,B,23,3684,2,1156.141153081511,0,4,B
1259,53,3.0,81.31059858010299,80.2815832962453,1.0,20,18.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
3991,44,1.0,42.86492392641726,20.10545195062008,10.0,11,18.0,2004,0.232205084,B,B,24,4860,1,80.0,0,3,B
15709,48,3.0,86.48993470329461,86.16502319357315,1.0,24,1.0,2015,0.041124634,B,B,46,9515,5,1156.141153081511,1,10,B
6091,5,2.0,60.566903628316965,35.8570358103952,7.0,5,5.0,1958,0.150817539,B,B,16,3433,4,2643.0,4,5,B
8877,55,3.0,85.9993289356634,44.89264173611284,10.0,16,17.0,1989,0.041365446,B,B,31,5569,0,1156.141153081511,1,4,B
14016,179,2.0,40.446433988327634,24.677161862160283,7.0,9,5.0,1963,0.306977489,B,B,27,5148,14,1575.0,5,7,B
15284,17,1.0,35.943567788099706,23.834554880376125,5.0,3,5.0,1963,0.0,B,B,18,3374,5,620.0,1,2,B
5944,32,1.0,34.50457486996727,20.67249878068262,7.0,6,9.0,1968,0.135649789,B,B,46,7960,6,350.0,3,11,B
13193,12,2.0,53.312228326758095,33.794068031118044,8.0,3,14.0,1993,0.090799103,B,B,74,19083,2,1156.141153081511,5,15,B
15780,29,2.0,39.30487715687144,23.84721954763169,7.0,10,9.0,1967,0.069660344,B,B,31,6119,4,1156.141153081511,1,2,B
12517,25,2.0,52.45718812853449,33.138776629813684,8.0,3,14.0,1994,0.069753361,B,B,53,13670,4,1156.141153081511,1,11,B
12561,75,1.0,35.848849660420115,20.119875206018804,5.0,6,5.0,1972,0.122090347,B,B,29,6566,7,1894.0,4,0,B
5363,129,4.0,88.9759487399017,51.63742926002141,8.0,3,25.0,1991,0.020741326,B,B,24,5613,5,1340.0,2,5,B
9308,53,1.0,35.51663856661769,22.000905813023948,6.0,5,9.0,1975,0.313924552,B,B,22,4625,11,3855.0,2,10,B
12099,28,3.0,83.92758206044822,44.33556090596553,10.0,16,22.0,2007,0.118537385,B,B,30,6207,1,1183.0,1,0,B
16296,53,2.0,62.66202403154612,36.26187434292907,10.0,19,24.0,2019,0.049637257,B,B,34,7759,0,229.0,1,3,B
5106,54,1.0,38.43054776115583,23.89809839216424,8.0,2,5.0,1962,0.006076152,B,B,30,5285,0,645.0,6,6,B
8041,76,1.0,39.70596909266,19.4053337052889,9.0,8,12.0,1970,0.0,B,B,7,1660,39,1786.0,1,5,B
5134,152,1.0,46.17616194694896,29.761717929683805,5.0,6,9.0,1967,0.042031587,B,B,37,6856,84,1940.0,2,5,B
6070,88,1.0,35.11884486509353,23.02963223605403,5.0,6,9.0,1975,0.127375905,B,B,43,8429,3,1156.141153081511,3,9,B
16389,28,1.0,35.46762292099524,19.552565068001933,8.0,4,9.0,1974,0.118537385,B,B,30,6207,1,1183.0,1,0,B
9157,58,3.0,94.87627719930524,37.29680817299057,0.0,5,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
16764,1,1.0,41.692861916421,37.29680817299057,1.0,7,22.0,1977,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
10048,3,1.0,34.120234829500674,21.35147351552811,6.0,4,9.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
3751,113,1.0,35.03611458870558,21.891988320877484,5.0,1,5.0,1968,0.307466659,B,A,30,5048,9,325.0,2,5,B
6885,39,2.0,49.41694304254325,30.89847588936724,5.0,5,5.0,1975,0.428825818,B,B,25,5011,8,730.0,0,2,B
16660,74,2.0,45.88170224800432,30.80602387532218,5.0,2,5.0,1966,0.371148999,B,B,34,7065,1,750.0,2,5,B
4398,58,3.0,86.15978244310621,3.8471747991521656,1.0,8,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
2825,8,2.0,62.64316081071747,33.442774413492735,10.0,13,22.0,2005,0.43788524,B,B,23,5735,3,1084.0,0,5,B
12046,46,1.0,38.40920209811358,21.62984108493286,9.0,12,22.0,2000,0.188783766,B,B,31,6137,4,1156.141153081511,0,1,B
4380,167,2.0,47.50735671561062,32.36457830896723,5.0,4,9.0,1963,0.050272014,B,B,21,4231,14,1020.0,0,3,B
8314,53,2.0,49.748026544464246,32.01304652042161,5.0,8,9.0,1968,0.313924552,B,B,22,4625,11,3855.0,2,10,B
5684,114,1.0,34.133497138417084,18.2801882988784,7.0,6,8.0,1968,0.050272014,B,B,21,4231,14,1020.0,0,3,B
10943,172,3.0,61.19442057263379,48.87051696156136,6.0,1,9.0,1967,0.0,B,B,7,1660,39,1786.0,1,5,B
15804,28,2.0,45.53818787128393,31.805557740681085,5.0,4,5.0,1963,0.118537385,B,B,30,6207,1,1183.0,1,0,B
8761,99,2.0,49.78571311991568,30.61087341907093,6.0,11,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B
5816,8,2.0,46.1134724644221,33.406669594678405,5.0,6,5.0,1971,0.43788524,B,B,23,5735,3,1084.0,0,5,B
13210,93,2.0,65.97604034541183,38.47489822026113,10.0,7,24.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B
254,15,1.0,53.3726503407478,22.832989521243533,11.0,11,17.0,2007,0.158249043,B,B,21,5731,0,1156.141153081511,1,0,B
12835,27,3.0,60.641147527911365,37.29680817299057,0.0,19,0.0,1977,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
15298,13,3.0,77.8673057881528,49.523902521815536,10.0,17,17.0,2000,0.090799103,B,B,74,19083,2,1156.141153081511,5,15,B
16365,178,2.0,55.00290277599888,31.77007100206686,9.0,10,12.0,1976,0.212515361,B,B,19,3293,16,628.0,3,7,B
15777,27,1.0,41.22307894813133,42.426247838899776,1.0,13,17.0,2015,0.011654127,B,B,4,915,0,1156.141153081511,0,0,B
9433,23,1.0,31.22986415181169,37.29680817299057,1.0,14,12.0,2018,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
90,51,3.0,75.40175367063244,52.9875244464296,4.0,2,6.0,1931,0.015016892,B,B,17,3079,59,2890.0,0,8,B
3934,57,2.0,46.765074375634384,32.82121274068997,5.0,3,5.0,1963,0.133215333,B,B,49,11395,3,1406.0,3,4,A
9719,78,3.0,84.35644857829261,49.81364347322672,10.0,20,22.0,2006,0.219006007,B,B,28,6746,3,1156.141153081511,1,4,B
854,58,1.0,42.38566594463822,20.46163237666417,9.0,9,10.0,2008,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
11931,9,3.0,81.44153182471769,81.22233103393032,1.0,11,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
13843,67,2.0,51.682261332764966,35.31000186274971,6.0,5,12.0,1980,0.100455735,B,B,43,7227,0,1156.141153081511,1,6,A
13608,30,3.0,77.96273925121066,37.29680817299057,1.0,5,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
3396,102,1.0,35.143063507585005,22.96297346854796,5.0,1,5.0,1961,0.23861713,B,B,26,3889,6,705.0,3,6,B
2198,54,3.0,125.4012654858937,128.91346995072922,1.0,7,1.0,2016,0.006076152,B,B,30,5285,0,645.0,6,6,B
7649,30,2.0,54.10198716813146,29.903354304528506,7.0,4,4.0,1952,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1691,75,1.0,48.61249800445973,18.123170916289524,1.0,11,1.0,2014,0.122090347,B,B,29,6566,7,1894.0,4,0,B
2646,61,3.0,66.69189983744225,45.223552322728,9.0,13,12.0,1965,0.300322518,B,B,52,10311,6,1156.141153081511,1,9,B
13429,22,2.0,60.55011323349251,37.29680817299057,1.0,7,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
7312,95,1.0,33.39500300805287,23.587507070887277,5.0,8,9.0,1968,0.0,B,B,7,1660,39,1786.0,1,5,B
14663,80,1.0,40.29627926147378,19.26128240163941,9.0,21,22.0,1988,0.0,B,B,39,8647,0,810.0,0,5,B
7840,46,3.0,77.54370827287322,52.90704362724434,9.0,4,4.0,1962,0.188783766,B,B,31,6137,4,1156.141153081511,0,1,B
2008,94,2.0,48.693295697353975,32.25870261971564,5.0,7,9.0,1975,0.127375905,B,B,43,8429,3,1156.141153081511,3,9,B
8594,101,1.0,37.62567492069478,19.47101763257688,8.0,4,5.0,1962,0.225824954,A,B,41,6558,7,1548.0,3,2,B
12608,1,3.0,85.61318708970776,37.29680817299057,1.0,13,6.0,1977,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
11410,108,3.0,81.98501504747095,55.909985184348905,8.0,4,9.0,1957,0.0,B,B,25,5027,4,46.0,1,1,B
9520,108,3.0,81.09213024526821,55.79911339699682,8.0,3,8.0,1960,0.0,B,B,25,5027,4,46.0,1,1,B
11576,17,2.0,54.68090633793514,39.010163295142334,8.0,4,9.0,1958,0.0,B,B,25,5027,4,46.0,1,1,B
16012,23,1.0,37.41819826860562,37.29680817299057,0.0,5,7.0,1977,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
15207,62,1.0,37.676875099089,21.00695295752595,6.0,2,9.0,1973,0.002211665,B,B,39,7614,3,1156.141153081511,1,5,A
3161,9,3.0,78.54188871485694,48.2113515584038,10.0,11,17.0,1995,0.069753361,B,B,53,13670,4,1156.141153081511,1,11,B
16097,57,1.0,44.323796217038144,19.876484711283165,12.0,4,16.0,2007,0.133215333,B,B,49,11395,3,1406.0,3,4,A
8547,8,2.0,54.47204579445031,31.69381707316492,8.0,10,14.0,1990,0.458174486,B,A,26,4439,1,1130.0,1,5,B
5703,74,1.0,56.81324240471277,37.29680817299057,1.0,6,1.0,1977,0.075778755,B,B,6,1437,3,1156.141153081511,0,2,B
16743,123,1.0,51.43853670866861,26.06612960603785,13.0,15,17.0,2004,0.0,B,B,6,2733,0,920.0,0,4,B
117,59,4.0,121.22525035713664,122.18054790475936,1.0,21,1.0,2016,0.0,B,B,18,3374,5,620.0,1,2,B
6579,23,2.0,46.055741062053,26.936678336120032,5.0,1,2.0,1975,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
16476,27,1.0,43.66506246962548,37.29680817299057,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
10153,1,3.0,80.40701311964045,79.44415099332792,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
14948,83,2.0,49.91011626009344,31.331926463723807,9.0,3,12.0,1978,0.0077202819999999,B,B,38,4788,2,1156.141153081511,0,4,B
3937,1,2.0,61.11146260663723,37.29680817299057,1.0,17,20.0,1977,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
3696,46,2.0,44.285160148367225,24.124580481348925,5.0,13,12.0,1975,0.188783766,B,B,31,6137,4,1156.141153081511,0,1,B
5047,23,1.0,39.36140692667142,23.16016645967436,10.0,5,15.0,2017,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
6648,12,1.0,41.873921634502494,21.011677842512302,8.0,18,17.0,1992,0.090799103,B,B,74,19083,2,1156.141153081511,5,15,B
14309,85,3.0,59.230430086244205,47.93450361784493,6.0,7,9.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B
13309,62,1.0,54.60530510806257,53.42752935456039,0.0,12,17.0,2019,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
3801,78,3.0,84.2392213788685,55.41358040794088,10.0,6,14.0,2001,0.092290642,B,B,21,4346,2,165.0,1,2,B
12946,1,1.0,33.67039691722691,21.68279505825845,6.0,8,9.0,1969,0.036270089,B,B,6,1318,1,200.0,1,1,B
8266,86,2.0,44.43695831883751,29.507315007427444,5.0,4,5.0,1964,0.161975568,B,A,31,7010,5,4508.0,3,7,B
12389,27,3.0,99.6149063275124,37.29680817299057,1.0,10,16.0,2016,0.072157581,B,B,2,629,1,1156.141153081511,0,0,A
7497,23,1.0,43.09847887015744,20.06013263630316,1.0,9,17.0,2016,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
15937,9,4.0,92.1582517146398,54.1686158873239,12.0,4,14.0,1997,0.161531741,B,B,25,5648,1,30.0,2,4,B
6245,23,2.0,59.856978513862494,37.29680817299057,1.0,8,25.0,1977,0.075778755,B,B,6,1437,3,1156.141153081511,0,2,B
3331,9,3.0,75.47051211870514,45.019039566790966,10.0,10,17.0,1995,0.069753361,B,B,53,13670,4,1156.141153081511,1,11,B
7475,23,2.0,54.66495853159483,37.29680817299057,1.0,5,12.0,1977,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
12223,53,3.0,77.99182738418466,48.48124954632401,10.0,9,16.0,1982,0.049637257,B,B,34,7759,0,229.0,1,3,B
7248,37,2.0,49.340231291020594,29.65153422163452,5.0,9,14.0,1973,0.178916796,B,B,18,3594,4,192.0,1,5,B
14051,27,1.0,41.79470646831631,38.47119303069727,1.0,16,19.0,1977,0.211401214,B,B,9,1892,0,1156.141153081511,0,1,B
537,1,1.0,44.3888367496905,44.03014966327058,1.0,11,24.0,1977,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
13258,94,1.0,32.81533648860806,22.544629273571537,6.0,6,9.0,1972,0.282797669,B,B,33,8667,2,1156.141153081511,0,6,B
16721,23,2.0,53.71487366849416,55.18427718462328,0.0,3,1.0,1977,0.005767451,B,B,1,388,0,1156.141153081511,0,0,B
2112,39,3.0,57.2934574190353,39.72928154859253,5.0,3,9.0,1970,0.428825818,B,B,25,5011,8,730.0,0,2,B
87,23,1.0,37.23558744603266,37.29680817299057,1.0,5,3.0,1977,0.005767451,B,B,1,388,0,1156.141153081511,0,0,B
10208,11,3.0,59.28946961032725,44.665537148171474,5.0,5,5.0,1964,0.038692987,B,B,28,6533,1,1015.0,2,5,B
15394,67,2.0,70.83598477893811,40.154647228882645,11.0,12,19.0,2014,0.0077202819999999,B,B,38,4788,2,1156.141153081511,0,4,B
5206,23,3.0,87.14014359156602,51.495990647414494,14.0,2,9.0,1977,0.034656082,B,B,0,168,0,1156.141153081511,0,0,B
12187,23,2.0,67.02750998541055,37.29680817299057,1.0,2,17.0,1977,0.075778755,B,B,6,1437,3,1156.141153081511,0,2,B
7047,26,2.0,41.207988525643394,27.10457121404657,6.0,11,12.0,1968,0.0,B,B,36,6714,2,2672.0,0,2,B
15595,27,1.0,34.108911003617266,19.397172190579766,5.0,4,5.0,1976,0.07542368,B,B,11,3097,0,1156.141153081511,0,0,B
13707,1,1.0,42.44688260400803,19.846674850833782,7.0,2,17.0,2015,0.007122317,B,B,1,264,0,1156.141153081511,0,1,B
7286,9,1.0,46.228912083029385,37.29680817299057,1.0,12,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
10839,81,2.0,48.56876995813277,34.747282495930754,5.0,5,5.0,1964,0.006076152,B,B,30,5285,0,645.0,6,6,B
2190,18,3.0,77.29932268221367,45.38316355955875,10.0,16,17.0,1986,0.0,B,B,30,5562,0,1156.141153081511,0,5,A
